id	gene	type	rowno	test_code
22663	" MMP2"	genetic	NULL	LPE524
22665	" SHH"	genetic	NULL	LPE522
22671	" FUCA1"	genetic	NULL	LPE540
22672	" MOCS2"	genetic	NULL	LPE541
22675	" PTPN11"	genetic	NULL	LPE439
22676	" MPZ"	genetic	NULL	LPE488
22678	" TP53"	genetic	NULL	LPE497
22687	" MMP9"	genetic	NULL	LPE524
22690	" SPATA16"	genetic	NULL	LPE531
22693	" FXYD2"	genetic	NULL	LPE540
22694	" PGK1"	genetic	NULL	LPE541
22696	" CLN6"	genetic	NULL	LPE542
22697	" RAF1"	genetic	NULL	LPE439
22702	" SKI"	genetic	NULL	LPE518
22706	" DNM1L"	genetic	NULL	LPE521
22708	" CACNA1E"	genetic	NULL	LPE523
22710	" SPECC1L"	genetic	NULL	LPE531
22712	" DUOXA2"	genetic	NULL	LPE533
22714	" GPHN"	genetic	NULL	LPE535
22715	" PRODH"	genetic	NULL	LPE541
22716	" CLN8"	genetic	NULL	LPE542
22717	" G6PC"	genetic	NULL	LPE540
22719	" NARS2"	genetic	NULL	LPE488
22720	" RANGRF"	genetic	NULL	LPE439
22721	" GFI1"	genetic	NULL	LPE489
22722	" SLC22A5"	genetic	NULL	LPE518
22727	" DOCK6"	genetic	NULL	LPE521
22731	" TPM1"	genetic	NULL	LPE526
22733	" EARS2"	genetic	NULL	LPE533
22734	" SRD5A2"	genetic	NULL	LPE531
22736	" BBS1"	genetic	NULL	LPE537
22737	" QDPR"	genetic	NULL	LPE541
22738	" CNNM2"	genetic	NULL	LPE542
22739	" GAA"	genetic	NULL	LPE540
22740	" GALK1"	genetic	NULL	LPE543
22741	" RBM20"	genetic	NULL	LPE439
22743	" GP1BA"	genetic	NULL	LPE489
22742	" ENPP1"	genetic	NULL	LPE488
22744	" TSHR"	genetic	NULL	LPE497
22745	" MYLK"	genetic	NULL	LPE490
22747	" SLC25A4"	genetic	NULL	LPE518
22750	" CACNG2"	genetic	NULL	LPE523
22754	" BBS10"	genetic	NULL	LPE537
22755	" FLVCR1"	genetic	NULL	LPE529
22756	" SRY"	genetic	NULL	LPE531
22758	" ECI1"	genetic	NULL	LPE533
22760	" CNNM4"	genetic	NULL	LPE542
22762	" TECTA"	genetic	NULL	LPE488
22763	" GCNT2"	genetic	NULL	LPE543
22764	" GP1BB"	genetic	NULL	LPE489
22767	" SLC2A10"	genetic	NULL	LPE518
22770	" TYR"	genetic	NULL	LPE497
22773	" CAMTA1"	genetic	NULL	LPE523
22774	" TPM3"	genetic	NULL	LPE526
22777	" STAR"	genetic	NULL	LPE531
22779	" GRIN2A"	genetic	NULL	LPE535
22780	" BBS12"	genetic	NULL	LPE537
22782	" SLC25A15"	genetic	NULL	LPE541
22784	" COG1"	genetic	NULL	LPE542
22792	" CANT1"	genetic	NULL	LPE523
22795	" NOG"	genetic	NULL	LPE524
22794	" DPAGT1"	genetic	NULL	LPE521
22798	" FOLR1"	genetic	NULL	LPE529
22799	" SYCP3"	genetic	NULL	LPE531
22800	" GRIN2B"	genetic	NULL	LPE535
22803	" SLC46A1"	genetic	NULL	LPE541
22804	" GAMT"	genetic	NULL	LPE540
22808	" GTF2H5"	genetic	NULL	LPE489
22809	" TPM2"	genetic	NULL	LPE488
48931	ATP7A	genetic	NULL	LPE635
48938	CLCN2	genetic	NULL	LPE635
48943	COQ2	genetic	NULL	LPE635
48954	CYP7B1	genetic	NULL	LPE635
48960	DNM1L	genetic	NULL	LPE635
48973	FARS2	genetic	NULL	LPE635
48983	GBE1	genetic	NULL	LPE635
49000	IFIH1	genetic	NULL	LPE635
49008	MARS2	genetic	NULL	LPE635
49025	NDUFAF6	genetic	NULL	LPE635
49041	OTC	genetic	NULL	LPE635
49056	PEX6	genetic	NULL	LPE635
49073	SAMHD1	genetic	NULL	LPE635
49088	SUMF1	genetic	NULL	LPE635
49103	ABCB6	genetic	NULL	LPE636
49128	ADIPOR1	genetic	NULL	LPE636
49135	AGO1	genetic	NULL	LPE636
49144	AIPL1	genetic	NULL	LPE636
49155	ALPK1	genetic	NULL	LPE636
49160	AMOT	genetic	NULL	LPE636
49175	ARHGAP31	genetic	NULL	LPE636
49188	ARMS2	genetic	NULL	LPE636
49199	ATN1	genetic	NULL	LPE636
49208	ATR	genetic	NULL	LPE636
49223	BBS10	genetic	NULL	LPE636
49239	BLOC1S6	genetic	NULL	LPE636
49255	C2CD3	genetic	NULL	LPE636
49270	CAPN5	genetic	NULL	LPE636
49288	CDH2	genetic	NULL	LPE636
49302	CEP250	genetic	NULL	LPE636
49327	CHRM4	genetic	NULL	LPE636
49334	CLCN3	genetic	NULL	LPE636
49346	CLN6	genetic	NULL	LPE636
49355	CNGB3	genetic	NULL	LPE636
49360	COG4	genetic	NULL	LPE636
49377	COL5A1	genetic	NULL	LPE636
49390	COX7B	genetic	NULL	LPE636
49396	CRCP	genetic	NULL	LPE636
49408	CRYBA4	genetic	NULL	LPE636
49420	CTNND1	genetic	NULL	LPE636
49437	CYTH3	genetic	NULL	LPE636
49455	DHX38	genetic	NULL	LPE636
49469	DNAJC17	genetic	NULL	LPE636
49488	EBP	genetic	NULL	LPE636
49503	ENSA	genetic	NULL	LPE636
49527	F5	genetic	NULL	LPE636
49529	FAH	genetic	NULL	LPE636
49548	FDXR	genetic	NULL	LPE636
49555	FHIT	genetic	NULL	LPE636
49560	FLT1	genetic	NULL	LPE636
49581	FTL	genetic	NULL	LPE636
49591	GALK1	genetic	NULL	LPE636
49593	GALT	genetic	NULL	LPE636
49607	GJB6	genetic	NULL	LPE636
49617	GNAT2	genetic	NULL	LPE636
49635	GRK1	genetic	NULL	LPE636
49653	HDAC6	genetic	NULL	LPE636
49670	HOXA1	genetic	NULL	LPE636
49690	HUWE1	genetic	NULL	LPE636
49705	IFT80	genetic	NULL	LPE636
49728	IRS1	genetic	NULL	LPE636
49729	ISCA2	genetic	NULL	LPE636
49749	KDM1A	genetic	NULL	LPE636
49754	KIAA0586	genetic	NULL	LPE636
49760	KIF11	genetic	NULL	LPE636
49786	LCT	genetic	NULL	LPE636
49789	LGI4	genetic	NULL	LPE636
49794	LIG3	genetic	NULL	LPE636
49805	LRPPRC	genetic	NULL	LPE636
49816	MAB21L2	genetic	NULL	LPE636
49833	MC1R	genetic	NULL	LPE636
49850	MFSD2A	genetic	NULL	LPE636
49868	MMP1	genetic	NULL	LPE636
49890	MYO7A	genetic	NULL	LPE636
49905	NDUFA12	genetic	NULL	LPE636
49928	NOTCH2	genetic	NULL	LPE636
49929	NONO	genetic	NULL	LPE636
49950	OCA2	genetic	NULL	LPE636
49958	OLFM2	genetic	NULL	LPE636
49960	OPA6	genetic	NULL	LPE636
49985	PCARE	genetic	NULL	LPE636
49988	PCYT1A	genetic	NULL	LPE636
49994	PDE6B	genetic	NULL	LPE636
50005	PEX1	genetic	NULL	LPE636
50012	PEX26	genetic	NULL	LPE636
50030	PIGY	genetic	NULL	LPE636
50047	PLXND1	genetic	NULL	LPE636
50065	POLR3B	genetic	NULL	LPE636
50088	PRIMPOL	genetic	NULL	LPE636
50100	PRSS56	genetic	NULL	LPE636
50127	RAX	genetic	NULL	LPE636
50129	RAX2	genetic	NULL	LPE636
50152	RHOBTB2	genetic	NULL	LPE636
50158	RNANC	genetic	NULL	LPE636
50161	RNLS	genetic	NULL	LPE636
50183	RSPH4A	genetic	NULL	LPE636
50191	S100A12	genetic	NULL	LPE636
50193	SAMD11	genetic	NULL	LPE636
50202	SDCCAG8	genetic	NULL	LPE636
50211	SETD5	genetic	NULL	LPE636
50229	SLC19A2	genetic	NULL	LPE636
50246	SLC33A1	genetic	NULL	LPE636
50264	SLC9A6	genetic	NULL	LPE636
50288	SOS1	genetic	NULL	LPE636
50298	SPINT2	genetic	NULL	LPE636
50328	TBC1D24	genetic	NULL	LPE636
50329	TBC1D32	genetic	NULL	LPE636
50354	TFAP2A	genetic	NULL	LPE636
50358	TGFBR1	genetic	NULL	LPE636
50360	THOC6	genetic	NULL	LPE636
50378	TMEM222	genetic	NULL	LPE636
50390	TNPO2	genetic	NULL	LPE636
50397	TOX	genetic	NULL	LPE636
50402	TRAPPC6A	genetic	NULL	LPE636
50410	TRNP	genetic	NULL	LPE636
50424	TUB	genetic	NULL	LPE636
50446	UHMK1	genetic	NULL	LPE636
50467	VHL	genetic	NULL	LPE636
50488	WFS1	genetic	NULL	LPE636
50496	XPA	genetic	NULL	LPE636
50527	ADA	genetic	NULL	LPE637
50529	ADAM17	genetic	NULL	LPE637
50557	BTK	genetic	NULL	LPE637
50559	CASR	genetic	NULL	LPE637
50560	CCBE1	genetic	NULL	LPE637
50577	CYBB	genetic	NULL	LPE637
50593	EPCAM	genetic	NULL	LPE637
50596	FAS	genetic	NULL	LPE637
50600	G6PC3	genetic	NULL	LPE637
50609	GPIHBP1	genetic	NULL	LPE637
50621	ICOS	genetic	NULL	LPE637
50642	MAGT1	genetic	NULL	LPE637
50665	NFKB2	genetic	NULL	LPE637
50689	PEX3	genetic	NULL	LPE637
50694	PKHD1	genetic	NULL	LPE637
50728	SLCO2A1	genetic	NULL	LPE637
50729	SMAD3	genetic	NULL	LPE637
50758	UBR1	genetic	NULL	LPE637
50759	USP53	genetic	NULL	LPE637
50760	VIPAS39	genetic	NULL	LPE637
50776	AK2	genetic	NULL	LPE638
50793	BLOC1S6	genetic	NULL	LPE638
50795	BRIP1	genetic	NULL	LPE638
50796	BRCA2	genetic	NULL	LPE638
50805	C3AR1	genetic	NULL	LPE638
50821	CARD9	genetic	NULL	LPE638
50839	CD46	genetic	NULL	LPE638
50863	CLCN7	genetic	NULL	LPE638
50888	DCLRE1C	genetic	NULL	LPE638
50894	DHFR	genetic	NULL	LPE638
50928	EXTL3	genetic	NULL	LPE638
50931	F13A1	genetic	NULL	LPE638
50958	FCGRT	genetic	NULL	LPE638
50959	FCN2	genetic	NULL	LPE638
50960	FCN3	genetic	NULL	LPE638
50976	GATA1	genetic	NULL	LPE638
50991	IFIH1	genetic	NULL	LPE638
50992	ICOS	genetic	NULL	LPE638
50997	IFNAR2	genetic	NULL	LPE638
51003	IKBKG	genetic	NULL	LPE638
51021	IL21R	genetic	NULL	LPE638
51035	IRF8	genetic	NULL	LPE638
51061	LRRC8A	genetic	NULL	LPE638
51091	MTHFD1	genetic	NULL	LPE638
51093	MTPAP	genetic	NULL	LPE638
51128	ORAI1	genetic	NULL	LPE638
51132	PAX1	genetic	NULL	LPE638
51157	PRG4	genetic	NULL	LPE638
51158	POMP	genetic	NULL	LPE638
51160	PRKCD	genetic	NULL	LPE638
51175	RAD50	genetic	NULL	LPE638
51185	RFX5	genetic	NULL	LPE638
51192	RFXAP	genetic	NULL	LPE638
51195	RORC	genetic	NULL	LPE638
51196	RNF113A	genetic	NULL	LPE638
51220	RPSA	genetic	NULL	LPE638
51232	SEMA3E	genetic	NULL	LPE638
53013	MET	genetic	NULL	LPE520
53028	MYH14	genetic	NULL	LPE520
53042	NDRG1	genetic	NULL	LPE520
53092	REEP2	genetic	NULL	LPE520
53106	SBF1	genetic	NULL	LPE520
53134	SOD1	genetic	NULL	LPE520
53169	TOR1A	genetic	NULL	LPE520
53176	TTN	genetic	NULL	LPE520
53180	TUBB3	genetic	NULL	LPE520
48930	AIMP1	genetic	NULL	LPE635
48941	COL4A1	genetic	NULL	LPE635
48947	CPS1	genetic	NULL	LPE635
48949	CTC1	genetic	NULL	LPE635
48955	DCAF17	genetic	NULL	LPE635
48967	ERCC6	genetic	NULL	LPE635
48978	FOXRED1	genetic	NULL	LPE635
48988	GJB1	genetic	NULL	LPE635
48996	HSPD1	genetic	NULL	LPE635
49017	NDUFA1	genetic	NULL	LPE635
49034	NDUFV1	genetic	NULL	LPE635
49049	PEX13	genetic	NULL	LPE635
49064	PYCR2	genetic	NULL	LPE635
49079	SLC25A12	genetic	NULL	LPE635
49095	TYMP	genetic	NULL	LPE635
49111	ACO2	genetic	NULL	LPE636
49131	ADGRV1	genetic	NULL	LPE636
49137	AGPS	genetic	NULL	LPE636
49146	ALDH18A1	genetic	NULL	LPE636
49148	ALDH1A3	genetic	NULL	LPE636
49154	ALPL	genetic	NULL	LPE636
49169	AP4M1	genetic	NULL	LPE636
49176	ARID1B	genetic	NULL	LPE636
49190	ARSG	genetic	NULL	LPE636
49197	ATAD3A	genetic	NULL	LPE636
49215	B3GAT3	genetic	NULL	LPE636
49234	BEST1	genetic	NULL	LPE636
49246	BSG	genetic	NULL	LPE636
49263	CACNA1C	genetic	NULL	LPE636
49279	CCDC28B	genetic	NULL	LPE636
49292	CDK5RAP2	genetic	NULL	LPE636
49310	CFH	genetic	NULL	LPE636
49333	CISD2	genetic	NULL	LPE636
49335	CLCN6	genetic	NULL	LPE636
49345	CLN8	genetic	NULL	LPE636
49350	CLU	genetic	NULL	LPE636
49352	CNGA3	genetic	NULL	LPE636
49372	COL4A1	genetic	NULL	LPE636
49374	COL6A1	genetic	NULL	LPE636
49395	CPLANE1	genetic	NULL	LPE636
49398	CREBBP	genetic	NULL	LPE636
49414	CRYGD	genetic	NULL	LPE636
49432	CYP26A1	genetic	NULL	LPE636
49445	DDB2	genetic	NULL	LPE636
49461	DNAAF1	genetic	NULL	LPE636
49478	DPAGT1	genetic	NULL	LPE636
49492	EDNRB	genetic	NULL	LPE636
49508	ERCC3	genetic	NULL	LPE636
49531	FAM111A	genetic	NULL	LPE636
49536	FANCD2	genetic	NULL	LPE636
49543	FBXO11	genetic	NULL	LPE636
49551	FGFR3	genetic	NULL	LPE636
49552	FGFR2	genetic	NULL	LPE636
49570	FRAS1	genetic	NULL	LPE636
49574	FOXP1	genetic	NULL	LPE636
49598	GATAD2B	genetic	NULL	LPE636
49600	GCNT2	genetic	NULL	LPE636
49613	GLIS2	genetic	NULL	LPE636
49630	GRHL2	genetic	NULL	LPE636
49644	GYG2	genetic	NULL	LPE636
49662	HIBCH	genetic	NULL	LPE636
49676	HPS6	genetic	NULL	LPE636
49692	IDH3B	genetic	NULL	LPE636
49708	IGF2	genetic	NULL	LPE636
49730	ITPA	genetic	NULL	LPE636
49738	KAT6B	genetic	NULL	LPE636
49740	KCNJ13	genetic	NULL	LPE636
49750	KDM6A	genetic	NULL	LPE636
49753	KERA	genetic	NULL	LPE636
49769	KLHL7	genetic	NULL	LPE636
49777	LAMA1	genetic	NULL	LPE636
49799	LRAT	genetic	NULL	LPE636
49802	LOXL3	genetic	NULL	LPE636
49811	LUM	genetic	NULL	LPE636
49827	MAPKAPK3	genetic	NULL	LPE636
49844	MED12L	genetic	NULL	LPE636
49860	MIR184	genetic	NULL	LPE636
49872	MPLKIP	genetic	NULL	LPE636
49891	MYRF	genetic	NULL	LPE636
49907	NDUFAF7	genetic	NULL	LPE636
49930	NPHP1	genetic	NULL	LPE636
49935	NRG4	genetic	NULL	LPE636
49945	NTF4	genetic	NULL	LPE636
49946	NYX	genetic	NULL	LPE636
49953	OFD1	genetic	NULL	LPE636
49969	OSBPL1A	genetic	NULL	LPE636
49982	PAX3	genetic	NULL	LPE636
50000	PDHA1	genetic	NULL	LPE636
50002	PDSS2	genetic	NULL	LPE636
50008	PEX13	genetic	NULL	LPE636
50024	PHYH	genetic	NULL	LPE636
50041	PLD3	genetic	NULL	LPE636
50057	POLA1	genetic	NULL	LPE636
50071	POMT1	genetic	NULL	LPE636
50091	PROK2	genetic	NULL	LPE636
50105	PTEN	genetic	NULL	LPE636
50130	RB1	genetic	NULL	LPE636
50135	RCBTB1	genetic	NULL	LPE636
50139	RERE	genetic	NULL	LPE636
50149	RHO	genetic	NULL	LPE636
50151	RGS9BP	genetic	NULL	LPE636
50172	RP29	genetic	NULL	LPE636
50184	RRM2B	genetic	NULL	LPE636
50201	SCAPER	genetic	NULL	LPE636
50203	SCLT1	genetic	NULL	LPE636
50209	SEMA4A	genetic	NULL	LPE636
50221	SIL1	genetic	NULL	LPE636
50240	SLC25A40	genetic	NULL	LPE636
50255	SLC45A2	genetic	NULL	LPE636
50269	SMCHD1	genetic	NULL	LPE636
50291	SOX2	genetic	NULL	LPE636
50300	SRD5A2	genetic	NULL	LPE636
50330	TBC1D7	genetic	NULL	LPE636
50335	TBX22	genetic	NULL	LPE636
50339	TCIRG1	genetic	NULL	LPE636
50348	TEK	genetic	NULL	LPE636
50349	TET3	genetic	NULL	LPE636
50372	TMCO1	genetic	NULL	LPE636
50388	TNFRSF17	genetic	NULL	LPE636
50401	TRAPPC11	genetic	NULL	LPE636
50408	TRIM44	genetic	NULL	LPE636
50411	TRNS2	genetic	NULL	LPE636
50417	TST	genetic	NULL	LPE636
50437	UBAP2L	genetic	NULL	LPE636
50451	UNC80	genetic	NULL	LPE636
50468	VIM	genetic	NULL	LPE636
50491	WNT2B	genetic	NULL	LPE636
50498	XPNPEP3	genetic	NULL	LPE636
50530	ADK	genetic	NULL	LPE637
50536	ANGPTL3	genetic	NULL	LPE637
50539	AP3D1	genetic	NULL	LPE637
50547	BAAT	genetic	NULL	LPE637
50549	BCS1L	genetic	NULL	LPE637
50572	COL7A1	genetic	NULL	LPE637
50589	DTNBP1	genetic	NULL	LPE637
50603	FOXP3	genetic	NULL	LPE637
50610	GUCY2C	genetic	NULL	LPE637
50613	HADHA	genetic	NULL	LPE637
50616	HPS3	genetic	NULL	LPE637
50637	LCT	genetic	NULL	LPE637
50650	MMAA	genetic	NULL	LPE637
50666	NLRC4	genetic	NULL	LPE637
50690	PEX7	genetic	NULL	LPE637
50697	PNLIP	genetic	NULL	LPE637
50730	SMPD1	genetic	NULL	LPE637
50735	STXBP2	genetic	NULL	LPE637
50740	TFR2	genetic	NULL	LPE637
50748	TMEM67	genetic	NULL	LPE637
50749	TNFAIP3	genetic	NULL	LPE637
50774	ADIPOQ	genetic	NULL	LPE638
50790	BLM	genetic	NULL	LPE638
50802	C1QC	genetic	NULL	LPE638
50808	C4BPA	genetic	NULL	LPE638
50814	C7	genetic	NULL	LPE638
50815	C8A	genetic	NULL	LPE638
50833	CD247	genetic	NULL	LPE638
50848	CEBPE	genetic	NULL	LPE638
50866	CLU	genetic	NULL	LPE638
50889	CYP27A1	genetic	NULL	LPE638
50897	DNAAF1	genetic	NULL	LPE638
50929	F11	genetic	NULL	LPE638
50933	F5	genetic	NULL	LPE638
50940	FANCB	genetic	NULL	LPE638
50948	FANCL	genetic	NULL	LPE638
50950	FASLG	genetic	NULL	LPE638
50975	GAS2L2	genetic	NULL	LPE638
50990	HTRA2	genetic	NULL	LPE638
51005	IGLL1	genetic	NULL	LPE638
51007	IKZF3	genetic	NULL	LPE638
51014	IL17F	genetic	NULL	LPE638
51015	IL17A	genetic	NULL	LPE638
51030	INVS	genetic	NULL	LPE638
51044	JAK3	genetic	NULL	LPE638
51065	LYZ	genetic	NULL	LPE638
51087	MR1	genetic	NULL	LPE638
51097	MYO5A	genetic	NULL	LPE638
51129	OSTM1	genetic	NULL	LPE638
51133	PARP1	genetic	NULL	LPE638
51140	PIGA	genetic	NULL	LPE638
51146	PMM2	genetic	NULL	LPE638
51150	POLA1	genetic	NULL	LPE638
51176	RAD51C	genetic	NULL	LPE638
51197	RNASEH2A	genetic	NULL	LPE638
51200	RPL26	genetic	NULL	LPE638
51208	RPL27	genetic	NULL	LPE638
51214	RPS24	genetic	NULL	LPE638
51221	RPS27A	genetic	NULL	LPE638
51229	SAR1B	genetic	NULL	LPE638
48928	AGA	genetic	NULL	LPE635
48966	EIF2B5	genetic	NULL	LPE635
48977	FH	genetic	NULL	LPE635
48987	GJA1	genetic	NULL	LPE635
49004	L2HGDH	genetic	NULL	LPE635
49015	MTHFR	genetic	NULL	LPE635
49031	NDUFS7	genetic	NULL	LPE635
49047	PEX11B	genetic	NULL	LPE635
49063	PPT1	genetic	NULL	LPE635
49081	SLC19A3	genetic	NULL	LPE635
49096	TWNK	genetic	NULL	LPE635
49112	ACAN	genetic	NULL	LPE636
49130	ADGRG1	genetic	NULL	LPE636
49163	AP1G1	genetic	NULL	LPE636
49179	ARHGEF2	genetic	NULL	LPE636
49187	ARPC4	genetic	NULL	LPE636
49205	ATP6	genetic	NULL	LPE636
49218	B3GALT6	genetic	NULL	LPE636
49231	BCL11A	genetic	NULL	LPE636
49248	BRPF1	genetic	NULL	LPE636
49264	CACNA1A	genetic	NULL	LPE636
49282	CCT2	genetic	NULL	LPE636
49298	CDON	genetic	NULL	LPE636
49313	CFHR3	genetic	NULL	LPE636
49331	CHST6	genetic	NULL	LPE636
49363	COL11A2	genetic	NULL	LPE636
49379	COL9A1	genetic	NULL	LPE636
49388	CORD8	genetic	NULL	LPE636
49407	CRYAB	genetic	NULL	LPE636
49422	CTDP1	genetic	NULL	LPE636
49433	CYP1B1	genetic	NULL	LPE636
49448	DDX58	genetic	NULL	LPE636
49467	DNAAF5	genetic	NULL	LPE636
49484	DTNBP1	genetic	NULL	LPE636
49499	ELOVL4	genetic	NULL	LPE636
49515	ERCC8	genetic	NULL	LPE636
49532	FAM126A	genetic	NULL	LPE636
49563	FNBP4	genetic	NULL	LPE636
49580	FRZB	genetic	NULL	LPE636
49589	GALE	genetic	NULL	LPE636
49608	GJB2	genetic	NULL	LPE636
49626	GNB3	genetic	NULL	LPE636
49636	GRIN2B	genetic	NULL	LPE636
49649	HADHA	genetic	NULL	LPE636
49667	HMCN1	genetic	NULL	LPE636
49685	HTRA1	genetic	NULL	LPE636
49700	IFT52	genetic	NULL	LPE636
49715	IMPG1	genetic	NULL	LPE636
49734	JAG1	genetic	NULL	LPE636
49763	KIF21A	genetic	NULL	LPE636
49784	LAMP2	genetic	NULL	LPE636
49792	LEPR	genetic	NULL	LPE636
49810	LTBP2	genetic	NULL	LPE636
49832	MARS	genetic	NULL	LPE636
49835	MCAT	genetic	NULL	LPE636
49851	MFF	genetic	NULL	LPE636
49873	MMP9	genetic	NULL	LPE636
49885	MXRA8	genetic	NULL	LPE636
49900	NBAS	genetic	NULL	LPE636
49915	NEUROD1	genetic	NULL	LPE636
49938	NR2F1	genetic	NULL	LPE636
49963	OPN1MW	genetic	NULL	LPE636
49987	PBX1	genetic	NULL	LPE636
49995	PDE6A	genetic	NULL	LPE636
50017	PEX3	genetic	NULL	LPE636
50036	PISD	genetic	NULL	LPE636
50037	PIK3R5	genetic	NULL	LPE636
50055	PNPLA6	genetic	NULL	LPE636
50076	PORCN	genetic	NULL	LPE636
50084	PRD	genetic	NULL	LPE636
50103	PRPF8	genetic	NULL	LPE636
50114	PXDN	genetic	NULL	LPE636
50142	RDH11	genetic	NULL	LPE636
50164	ROM1	genetic	NULL	LPE636
50187	RSPO1	genetic	NULL	LPE636
50195	SALL4	genetic	NULL	LPE636
50222	SHOC2	genetic	NULL	LPE636
50238	SLC25A16	genetic	NULL	LPE636
50239	SLC25A1	genetic	NULL	LPE636
50256	SLC4A11	genetic	NULL	LPE636
50277	SNAI2	genetic	NULL	LPE636
50286	SON	genetic	NULL	LPE636
50305	SPP2	genetic	NULL	LPE636
50311	STS	genetic	NULL	LPE636
50351	TENM3	genetic	NULL	LPE636
50368	TINF2	genetic	NULL	LPE636
50387	TMX3	genetic	NULL	LPE636
50400	TP63	genetic	NULL	LPE636
50423	TTI2	genetic	NULL	LPE636
50438	TYR	genetic	NULL	LPE636
50442	TYRP1	genetic	NULL	LPE636
50459	USH1H	genetic	NULL	LPE636
50476	WAC	genetic	NULL	LPE636
50485	WDR36	genetic	NULL	LPE636
50506	YME1L1	genetic	NULL	LPE636
50510	ZIC2	genetic	NULL	LPE636
50553	CARD11	genetic	NULL	LPE637
50570	CLDN1	genetic	NULL	LPE637
50592	DKC1	genetic	NULL	LPE637
50601	FLNA	genetic	NULL	LPE637
50628	IL21	genetic	NULL	LPE637
50640	LMAN1	genetic	NULL	LPE637
50644	LPL	genetic	NULL	LPE637
50663	NBAS	genetic	NULL	LPE637
50676	NRAS	genetic	NULL	LPE637
50684	PEX19	genetic	NULL	LPE637
50706	SAR1B	genetic	NULL	LPE637
50713	RPGRIP1L	genetic	NULL	LPE637
50757	TTC37	genetic	NULL	LPE637
50770	ADAM17	genetic	NULL	LPE638
50792	BCL10	genetic	NULL	LPE638
50804	C1R	genetic	NULL	LPE638
50830	CCNO	genetic	NULL	LPE638
50841	CD40LG	genetic	NULL	LPE638
50846	CD81	genetic	NULL	LPE638
50864	CIITA	genetic	NULL	LPE638
50876	CRP	genetic	NULL	LPE638
50883	CTSC	genetic	NULL	LPE638
50905	DNAH9	genetic	NULL	LPE638
50909	DNAI2	genetic	NULL	LPE638
50956	FCGR3B	genetic	NULL	LPE638
50972	G6PC3	genetic	NULL	LPE638
50996	HPS6	genetic	NULL	LPE638
51006	IKBKB	genetic	NULL	LPE638
51033	IL7R	genetic	NULL	LPE638
51041	IRF9	genetic	NULL	LPE638
51049	JAK2	genetic	NULL	LPE638
51068	LYST	genetic	NULL	LPE638
51078	MBL2	genetic	NULL	LPE638
51082	MLPH	genetic	NULL	LPE638
51104	NCSTN	genetic	NULL	LPE638
51110	NFKB1	genetic	NULL	LPE638
51159	POLE2	genetic	NULL	LPE638
51173	RAB27A	genetic	NULL	LPE638
51203	RNASEH2B	genetic	NULL	LPE638
51206	RPL35A	genetic	NULL	LPE638
51235	SEC23B	genetic	NULL	LPE638
51247	SLC35A1	genetic	NULL	LPE638
51250	SLC7A7	genetic	NULL	LPE638
51268	STAT6	genetic	NULL	LPE638
51280	TBX1	genetic	NULL	LPE638
51281	TAZ	genetic	NULL	LPE638
51303	TMEM173	genetic	NULL	LPE638
51315	TNFRSF13C	genetic	NULL	LPE638
51359	FAR1	genetic	NULL	LPE639
51373	FGF10	genetic	NULL	LPE639
51406	FUZ	genetic	NULL	LPE639
51411	FREM2	genetic	NULL	LPE639
51440	GON4L	genetic	NULL	LPE639
51450	GUSB	genetic	NULL	LPE639
51453	HDAC4	genetic	NULL	LPE639
51469	HPGD	genetic	NULL	LPE639
51481	IDUA	genetic	NULL	LPE639
51484	IDS	genetic	NULL	LPE639
51504	JAG2	genetic	NULL	LPE639
51518	KDM6A	genetic	NULL	LPE639
51559	MAMLD1	genetic	NULL	LPE639
51575	MECOM	genetic	NULL	LPE639
51606	NAA10	genetic	NULL	LPE639
51615	NECTIN4	genetic	NULL	LPE639
51644	NR2F2	genetic	NULL	LPE639
51650	NUDT6	genetic	NULL	LPE639
51657	ORC1	genetic	NULL	LPE639
51669	PAX8	genetic	NULL	LPE639
51681	PDGFRB	genetic	NULL	LPE639
51685	PGAP3	genetic	NULL	LPE639
51704	PKD2	genetic	NULL	LPE639
51718	POLE	genetic	NULL	LPE639
51757	RASA2	genetic	NULL	LPE639
51775	RPGR	genetic	NULL	LPE639
51807	SGSH	genetic	NULL	LPE639
51821	SKI	genetic	NULL	LPE639
52962	HSPB1	genetic	NULL	LPE520
52982	KIF1C	genetic	NULL	LPE520
52984	KIF5A	genetic	NULL	LPE520
53003	LRSAM1	genetic	NULL	LPE520
53038	MYL1	genetic	NULL	LPE520
53056	PFKM	genetic	NULL	LPE520
53058	PAX7	genetic	NULL	LPE520
53068	PLIN4	genetic	NULL	LPE520
53071	PNPLA2	genetic	NULL	LPE520
53078	POMGNT2	genetic	NULL	LPE520
53081	POMT2	genetic	NULL	LPE520
53109	SCO2	genetic	NULL	LPE520
53119	SIGMAR1	genetic	NULL	LPE520
53159	TFG	genetic	NULL	LPE520
53163	TNPO3	genetic	NULL	LPE520
53197	BRINP3	AML	NULL	
53198	NUDT15	AML	NULL	
48934	ATP7B	genetic	NULL	LPE635
48939	CLPP	genetic	NULL	LPE635
48952	CYP2U1	genetic	NULL	LPE635
48961	EIF2B1	genetic	NULL	LPE635
48971	FA2H	genetic	NULL	LPE635
48984	GCDH	genetic	NULL	LPE635
48993	HMGCL	genetic	NULL	LPE635
49002	ISCA2	genetic	NULL	LPE635
